date,symbol,session,pattern,outcome,pnl,r_mult,gap_pct,rvol,pm_bar_rvol_equiv,spike_time,float_shares,float_verified,resistance,entry_offset_mins,stop_distance_pct,entry,stop,target,exit,shares,is_runner,run_days,entry_time,conviction_tier,conviction_mult,conviction_pts,has_catalyst,news_quality,news_negative,scaleins,scaleouts,t1_outcome_raw,t1_pnl,t1_candle_signal,gates_mode,gates_reason,gates_passed,gate_macd_ok,gate_ema_ok,gate_vwap_ok,t2_filled,t2_entry,t2_shares,t2_outcome,t2_exit,t2_pnl,t2_candle_signal,t3_filled,t3_entry,t3_shares,t3_outcome,t3_exit,t3_pnl,tiers_fired,tier_pnl_sum,runner_outcome,runner_exit,runner_shares,runner_pnl
2025-11-10,OESX,,breakout,LOSS,-408.38,-1.1,28.68,9.98,,,3380452,True,False,17,3.02,11.71,11.36,12.77,11.33,1054,False,0,09:47 ET,STANDARD,2.0,0,True,3,False,True,False,STOP,-408.38,,conviction,score_1,1,0,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-11-10,MOVE,,breakout,LOSS,-9.04,-0.03,345.07,766.84,,,5099381,True,False,19,3.03,12.34,11.97,13.46,12.33,750,False,0,09:49 ET,STRONG → ROSS-HALF (0/3 gates),1.5,2,False,0,False,True,False,TRAIL,-9.04,,conviction,score_0,0,0,0,0,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-11-10,CNTY,,breakout,LOSS,-417.2,-1.13,32.51,7.87,,,21213689,True,False,19,3.09,2.09,2.03,2.28,2.02,5895,False,0,09:49 ET,STANDARD,2.0,0,True,3,False,True,False,STOP,-417.2,,conviction,score_1,1,0,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-11-10,PRTH,,breakout,LOSS,-400.33,-1.08,27.31,7.9,,,33271489,True,False,16,2.95,6.0,5.82,6.54,5.8,2059,False,0,09:46 ET,STANDARD,2.0,0,False,0,False,True,False,STOP,-400.33,,conviction,score_1,1,0,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-11-11,RDGT,,breakout,LOSS,-612.64,-1.1,86.67,123.16,,,34283,True,False,77,3.02,2.48,2.41,2.71,2.4,7454,False,0,10:47 ET,STRONG,3.0,2,False,0,False,True,False,STOP,-612.64,,conviction,score_1,1,0,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-11-11,AFJK,,breakout,WIN,1448.8,3.91,66.67,9.59,,,1441346,True,False,14,3.02,13.13,12.73,14.31,14.06,940,False,0,09:44 ET,STANDARD,2.0,0,False,0,False,True,False,TRAIL,881.42,,conviction,score_1,1,0,0,1,True,13.4068,921,TRAIL,14.0228,567.38,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-11-11,PUBM,,breakout,WIN,49.37,0.13,44.84,11.27,,,34392675,True,False,1,2.97,9.74,9.45,10.62,9.78,1268,False,0,09:31 ET,STANDARD,2.0,0,False,0,False,True,False,TRAIL,49.37,,conviction,score_2,2,1,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-11-11,SIBN,,breakout,WIN,202.66,0.55,24.18,5.88,,,42835642,True,False,4,3.02,17.02,16.51,18.56,17.32,725,False,0,09:34 ET,STANDARD,2.0,0,False,0,False,True,False,TRAIL,216.19,,conviction,score_1,1,0,0,1,True,17.8256,692,TRAIL,17.806,-13.53,shooting_star,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-11-12,CMCT,,breakout,LOSS,-601.0,-1.08,132.73,1095.43,,,2546840,True,False,1,2.95,9.44,9.16,10.29,9.13,1962,False,0,09:31 ET,STRONG,3.0,2,False,0,False,True,False,STOP,-601.0,,conviction,score_1,1,0,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-11-12,SI,,breakout,LOSS,-404.97,-1.09,36.44,9.14,,,20738226,True,False,1,2.99,14.34,13.91,15.63,13.87,861,False,0,09:31 ET,STANDARD,2.0,0,False,0,False,True,False,STOP,-404.97,,conviction,score_1,1,0,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-11-13,IDN,,breakout,WIN,215.8,0.58,55.13,97.45,,,17719818,True,False,1,3.0,5.71,5.54,6.23,5.81,2162,False,0,09:31 ET,STANDARD,2.0,1,False,0,False,True,False,TRAIL,215.8,,conviction,score_1,1,0,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-11-14,HCWB,,breakout,WIN,1393.89,3.76,51.81,23.5,,,6152075,True,False,36,3.06,3.05,2.96,3.33,3.4,4044,False,0,10:06 ET,STANDARD,2.0,0,False,0,False,True,False,TRAIL,1393.89,,conviction,score_1,1,0,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-11-14,AIRG,,breakout,LOSS,-413.66,-1.12,25.41,7.03,,,10318465,True,False,32,3.06,3.5,3.39,3.81,3.38,3531,False,0,10:02 ET,STANDARD,2.0,0,False,0,False,True,False,STOP,-413.66,,conviction,score_1,1,0,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-11-14,AMPG,,breakout,LOSS,-405.11,-1.09,27.07,7.18,,,22176010,True,False,8,2.99,3.15,3.06,3.44,3.05,3915,False,0,09:38 ET,STANDARD,2.0,0,False,0,False,True,False,STOP,-405.11,,conviction,score_2,2,1,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-11-17,ATGL,,breakout,LOSS,-306.44,-1.1,251.5,559.42,,,2674992,True,False,46,3.02,11.7,11.35,12.76,11.32,791,False,0,10:16 ET,STRONG → ROSS-HALF (0/3 gates),1.5,2,False,0,False,True,False,STOP,-306.44,,conviction,score_0,0,0,0,0,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-11-18,GAUZ,,breakout,LOSS,-386.38,-1.04,28.22,5.43,,,13151684,True,False,44,2.84,2.27,2.21,2.48,2.2,5429,False,0,10:14 ET,STANDARD,2.0,0,False,0,False,True,False,STOP,-386.38,,conviction,score_2,2,1,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-11-19,VRA,,breakout,WIN,136.11,0.37,18.3,16.06,,,18259967,True,False,47,2.96,3.26,3.16,3.55,3.29,3792,False,0,10:17 ET,STANDARD,2.0,0,False,0,False,True,False,TRAIL,136.11,,conviction,score_2,2,1,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-11-19,PACS,,breakout,LOSS,-409.28,-1.11,18.5,5.91,,,47310779,True,False,81,3.03,15.92,15.44,17.35,15.39,775,False,0,10:51 ET,STANDARD,2.0,0,True,3,False,True,False,STOP,-409.28,,conviction,score_2,2,1,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-11-19,FULC,,breakout,WIN,43.81,0.12,25.28,6.16,,,47968661,True,False,1,2.97,11.16,10.83,12.17,11.2,1106,False,0,09:31 ET,STANDARD,2.0,0,False,0,False,True,False,TRAIL,43.81,,conviction,score_1,1,0,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-11-20,OLOX,,breakout,WIN,604.45,1.63,53.87,6.65,,,549954,True,False,2,3.04,6.93,6.72,7.55,7.27,1781,False,0,09:32 ET,STANDARD,2.0,0,False,0,False,True,False,TRAIL,604.45,,conviction,score_1,1,0,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-11-20,EPSM,,breakout,WIN,1.47,0.0,115.91,18.55,,,2072651,True,False,34,2.89,2.42,2.35,2.64,2.42,5103,False,0,10:04 ET,STANDARD,2.0,0,False,0,False,True,False,TRAIL,1.47,,conviction,score_2,2,1,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-11-20,PLAG,,breakout,WIN,60.27,0.16,44.49,13.74,,,10038476,True,False,266,2.99,2.5,2.43,2.73,2.52,4930,False,0,13:56 ET,STANDARD,2.0,0,False,0,False,True,False,TRAIL,60.27,,conviction,score_2,2,1,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-11-20,MAGH,,breakout,LOSS,-406.05,-1.1,27.34,6.93,,,13138650,True,False,3,3.0,4.29,4.16,4.67,4.15,2879,False,0,09:33 ET,STANDARD,2.0,0,False,0,False,True,False,STOP,-406.05,,conviction,score_1,1,0,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-11-20,MAGN,,breakout,LOSS,-401.62,-1.08,57.04,12.47,,,27125302,True,False,1,2.96,12.13,11.77,13.22,11.73,1018,False,0,09:31 ET,STANDARD,2.0,0,False,0,False,True,False,STOP,-401.62,,conviction,score_2,2,1,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-11-21,MFI,,breakout,WIN,83.05,0.22,142.86,59.28,,,525594,True,False,51,3.01,14.61,14.17,15.92,14.71,845,False,0,10:21 ET,STANDARD,2.0,1,False,0,False,True,False,TRAIL,83.05,,conviction,score_2,2,1,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-11-21,PTN,,breakout,WIN,3761.0,10.16,69.89,11.15,,,1381214,True,False,226,3.01,16.02,15.54,17.46,20.91,770,False,0,13:16 ET,STANDARD,2.0,0,False,0,False,True,False,TRAIL,3761.0,,conviction,score_2,2,1,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-11-24,MFI,,breakout,WIN,248.69,0.67,42.54,8.11,,,525594,True,False,16,3.02,14.18,13.75,15.45,14.46,871,False,0,09:46 ET,STANDARD,2.0,0,False,0,False,True,False,TRAIL,248.69,shooting_star,conviction,score_1,1,0,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-11-24,WTF,,breakout,LOSS,-403.46,-1.09,96.58,11.2,,,5439257,True,False,31,2.98,5.76,5.59,6.28,5.57,2143,False,0,10:01 ET,STANDARD,2.0,0,False,0,False,True,False,STOP,-403.46,,conviction,score_1,1,0,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-11-24,OSCG,,breakout,WIN,155.98,0.42,51.58,7.71,,,0,False,False,18,2.97,12.25,11.89,13.36,12.57,1007,False,0,09:48 ET,STANDARD,2.0,0,False,0,False,True,False,TRAIL,316.12,shooting_star,conviction,score_1,1,0,0,1,True,12.7154,971,TRAIL,12.5505,-160.14,shooting_star,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-11-24,OSCX,,breakout,WIN,149.06,0.4,52.1,5.8,,,0,False,False,16,3.01,12.45,12.08,13.58,12.61,991,False,0,09:46 ET,STANDARD,2.0,0,False,0,False,True,False,TRAIL,149.06,bearish_engulfing,conviction,score_2,2,1,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-11-25,BAOS,,breakout,WIN,14.3,0.04,43.64,40.93,,,937633,True,False,140,3.1,2.61,2.53,2.85,2.61,4730,False,0,11:50 ET,STANDARD,2.0,0,False,0,False,True,False,TRAIL,14.3,,conviction,score_1,1,0,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-11-25,FEED,,breakout,WIN,1819.87,4.91,29.78,5.97,,,5851822,True,False,350,3.06,4.54,4.4,4.95,5.21,2720,False,0,15:20 ET,STANDARD,2.0,0,False,0,False,True,False,TRAIL,1819.87,,conviction,score_2,2,1,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-11-25,DFNS,,breakout,LOSS,-7.39,-0.02,32.89,5.71,,,45031123,True,False,29,2.95,5.81,5.64,6.33,5.81,2125,False,0,09:59 ET,STANDARD,2.0,0,False,0,False,True,False,TRAIL,-7.39,,conviction,score_2,2,1,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-11-26,SPRC,,breakout,LOSS,-627.49,-1.13,36.06,255.05,,,532829,True,False,3,3.1,3.11,3.01,3.39,3.0,5963,False,0,09:33 ET,STRONG,3.0,2,False,0,False,True,False,STOP,-627.49,,conviction,score_1,1,1,0,0,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-11-26,VRCA,,breakout,WIN,227.05,0.61,32.62,5.18,,,7896744,True,False,1,3.05,5.61,5.44,6.12,5.71,2200,False,0,09:31 ET,STANDARD,2.0,0,False,0,False,True,False,TRAIL,227.05,,conviction,score_1,1,0,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-11-28,GRDX,,breakout,LOSS,-21.4,-0.06,32.04,8.33,,,6653140,True,False,1,2.92,3.31,3.21,3.6,3.3,3734,False,0,09:31 ET,STANDARD,2.0,0,False,0,False,True,False,TRAIL,-21.4,,conviction,score_1,1,0,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-12-01,AHMA,,breakout,WIN,737.22,2.66,260.5,139.0,,,2144956,True,False,18,2.99,9.66,9.37,10.53,10.43,958,False,0,09:48 ET,STRONG → ROSS-HALF (0/3 gates),1.5,2,False,0,False,True,False,TRAIL,737.22,,conviction,score_0,0,0,0,0,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-12-01,QTTB,,breakout,WIN,920.12,1.66,190.86,1632.43,,,9062865,True,False,16,3.09,5.54,5.37,6.04,5.82,3343,False,0,09:46 ET,STRONG,3.0,2,False,0,False,True,False,TRAIL,920.12,,conviction,score_2,2,1,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-12-01,STTK,,breakout,WIN,161.7,0.44,19.05,8.38,,,47706017,True,False,16,3.1,2.41,2.34,2.63,2.45,5114,False,0,09:46 ET,STANDARD,2.0,0,False,0,False,True,False,TRAIL,161.7,bearish_engulfing,conviction,score_1,1,0,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-12-02,PLRZ,,breakout,WIN,417.32,0.75,164.56,641.67,,,1428931,True,False,1,2.94,6.94,6.74,7.57,7.1,2667,False,0,09:31 ET,STRONG,3.0,2,False,0,False,True,False,TRAIL,417.32,,conviction,score_1,1,0,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-12-02,FBYD,,breakout,LOSS,-402.82,-1.09,68.04,13.87,,,25541647,True,False,58,2.98,19.89,19.3,21.68,19.24,620,False,0,10:28 ET,STANDARD,2.0,0,False,0,False,True,False,STOP,-402.82,,conviction,score_1,1,0,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-12-03,DEVS,,breakout,LOSS,-388.66,-1.05,49.21,35.7,,,2317714,True,False,26,2.86,2.64,2.56,2.87,2.55,4686,False,0,09:56 ET,STANDARD,2.0,0,False,0,False,True,False,STOP,-388.66,,conviction,score_1,1,0,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-12-03,AGRZ,,breakout,LOSS,-395.66,-1.07,17.96,7.01,,,9890481,True,False,1,2.91,4.33,4.2,4.72,4.19,2854,False,0,09:31 ET,STANDARD,2.0,0,True,3,False,True,False,STOP,-395.66,,conviction,score_2,2,1,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-12-04,CVKD,,breakout,LOSS,-404.8,-1.09,30.64,8.58,,,2380903,True,False,3,2.99,10.27,9.96,11.19,9.93,1202,False,0,09:33 ET,STANDARD,2.0,0,False,0,False,True,False,STOP,-404.8,,conviction,score_1,1,0,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-12-04,QCLS,,breakout,LOSS,-408.88,-1.1,70.23,39.28,,,7778586,True,False,1,3.02,5.67,5.5,6.18,5.48,2177,False,0,09:31 ET,STANDARD,2.0,0,False,0,False,True,False,STOP,-408.88,,conviction,score_1,1,0,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-12-04,PMI,,breakout,WIN,364.88,0.98,105.94,22.67,,,39507264,True,False,202,3.07,2.79,2.7,3.04,2.87,4433,False,0,12:52 ET,STANDARD,2.0,0,False,0,False,True,False,TRAIL,364.88,,conviction,score_2,2,1,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-12-05,TGL,,breakout,WIN,74.81,0.2,8597.84,6.05,,,1327191,True,False,7,2.95,7.26,7.05,7.92,7.31,1700,False,0,09:37 ET,STANDARD,2.0,0,False,0,False,True,False,TRAIL,74.81,,conviction,score_1,1,0,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-12-05,PCSC,,breakout,WIN,697.06,1.25,21.4,886.28,,,2296728,True,False,1,3.0,11.98,11.62,13.06,12.5,1546,False,0,09:31 ET,STRONG,3.0,2,False,0,False,True,False,TRAIL,809.43,,conviction,score_1,1,0,0,1,True,12.5901,980,TRAIL,12.4755,-112.38,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-12-05,TORO,,breakout,LOSS,-620.4,-1.12,44.07,344.78,,,4642446,True,False,1,3.06,5.27,5.11,5.75,5.09,3514,False,0,09:31 ET,STRONG,3.0,2,False,0,False,True,False,STOP,-620.4,,conviction,score_1,1,0,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-12-08,HWH,,breakout,WIN,89.88,0.24,53.55,37.19,,,1509485,True,False,16,3.16,2.36,2.29,2.58,2.38,5222,False,0,09:46 ET,STANDARD,2.0,0,False,0,False,True,False,TRAIL,89.88,,conviction,score_2,2,1,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-12-08,RDAC,,breakout,WIN,582.73,1.57,33.27,9.25,,,3583889,True,False,341,3.03,12.02,11.66,13.11,12.59,1027,False,0,15:11 ET,STANDARD,2.0,0,False,0,False,True,False,TRAIL,582.73,,conviction,score_1,1,0,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-12-08,AGPU,,breakout,WIN,317.71,1.72,43.19,6.68,,,3628829,True,False,36,3.08,4.85,4.7,5.29,5.1,1273,False,0,10:06 ET,STANDARD → ROSS-HALF (0/3 gates),1.0,0,False,0,False,True,False,TRAIL,317.71,,conviction,score_0,0,0,0,0,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-12-08,WBUY,,breakout,WIN,65.11,0.18,151.77,21.8,,,4447985,True,False,16,2.88,2.23,2.17,2.44,2.25,5527,False,0,09:46 ET,STANDARD,2.0,0,False,0,False,True,False,TRAIL,65.11,,conviction,score_2,2,1,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-12-08,PSIG,,breakout,WIN,131.12,0.35,15.94,14.09,,,9531629,True,False,28,3.03,4.6,4.46,5.01,4.65,2685,False,0,09:58 ET,STANDARD,2.0,0,False,0,False,True,False,TRAIL,131.12,,conviction,score_1,1,0,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-12-08,TWG,,breakout,LOSS,-401.58,-1.08,338.6,88.58,,,19388477,True,False,74,2.96,11.22,10.89,12.23,10.86,1100,False,0,10:44 ET,STANDARD,2.0,1,False,0,False,True,False,STOP,-401.58,,conviction,score_2,2,1,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-12-08,IBIO,,breakout,LOSS,-430.23,-1.16,89.99,53.33,,,39320084,True,False,16,3.19,2.0,1.94,2.18,1.93,6162,False,0,09:46 ET,STANDARD,2.0,1,False,0,False,True,False,STOP,-430.23,,conviction,score_2,2,1,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-12-08,FULC,,breakout,LOSS,-407.34,-1.1,76.85,28.38,,,47968661,True,False,16,3.01,14.05,13.63,15.32,13.59,878,False,0,09:46 ET,STANDARD,2.0,0,True,3,False,True,False,STOP,-407.34,,conviction,score_1,1,1,0,0,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-12-09,OCG,,breakout,LOSS,-613.06,-1.1,396.18,5290.72,,,31976,True,False,2,3.02,3.55,3.44,3.87,3.43,5222,False,0,09:32 ET,STRONG,3.0,2,False,0,False,True,False,STOP,-613.06,,conviction,score_2,2,1,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-12-09,AFJK,,breakout,WIN,154.81,0.28,1126.88,301.84,,,1441346,True,False,10,2.98,11.52,11.18,12.56,11.62,1607,False,0,09:40 ET,STRONG,3.0,2,False,0,False,True,False,TRAIL,154.81,,conviction,score_2,2,1,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-12-09,DBI,,breakout,LOSS,-0.58,-0.0,49.48,16.75,,,28767667,True,False,1,3.06,6.29,6.1,6.86,6.29,1962,False,0,09:31 ET,STANDARD,2.0,0,False,0,False,True,False,TRAIL,-0.58,,conviction,score_2,2,1,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-12-09,CV,,bull_flag,WIN,695.74,1.88,51.1,22.16,,,31581483,True,False,57,3.02,8.17,7.92,8.9,8.63,1512,False,0,10:27 ET,STANDARD,2.0,0,False,0,False,True,False,TRAIL,695.74,,conviction,score_1,1,0,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-12-09,MAMA,,breakout,LOSS,-409.04,-1.1,29.7,11.55,,,36686844,True,False,1,3.02,13.47,13.06,14.68,13.02,917,False,0,09:31 ET,STANDARD,2.0,0,False,0,False,True,False,STOP,-409.04,,conviction,score_2,2,1,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-12-09,IBIO,,breakout,LOSS,-423.6,-1.14,46.11,8.3,,,39320084,True,False,1,3.14,2.04,1.98,2.23,1.97,6041,False,0,09:31 ET,STANDARD,2.0,0,False,0,False,True,False,STOP,-423.6,,conviction,score_2,2,1,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-12-10,BBGI,,breakout,LOSS,-298.57,-1.07,551.11,2241.07,,,641709,True,False,1,2.93,6.12,5.94,6.67,5.92,1513,False,0,09:31 ET,STRONG → ROSS-HALF (0/3 gates),1.5,2,True,3,False,True,False,STOP,-298.57,,conviction,score_0,0,0,0,0,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-12-10,ENVB,,breakout,WIN,40.17,0.07,123.82,177.88,,,3642230,True,False,1,3.02,12.08,11.71,13.16,12.1,1534,False,0,09:31 ET,STRONG,3.0,2,True,3,False,True,False,TRAIL,40.17,,conviction,score_1,1,1,0,0,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-12-10,CV,,breakout,LOSS,-409.85,-1.11,32.73,63.6,,,31581483,True,False,68,3.03,9.92,9.62,10.81,9.59,1244,False,0,10:38 ET,STANDARD,2.0,1,False,0,False,True,False,STOP,-409.85,,conviction,score_2,2,1,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-12-10,IBIO,,breakout,WIN,956.36,2.58,72.07,9.18,,,39320084,True,False,55,2.97,2.35,2.28,2.56,2.53,5255,False,0,10:25 ET,STANDARD,2.0,0,True,3,False,True,False,TRAIL,956.36,,conviction,score_2,2,1,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-12-11,ZSTK,,breakout,WIN,520.83,1.41,17.46,6.79,,,1767171,True,False,22,2.97,10.47,10.16,11.41,10.82,1179,False,0,09:52 ET,STANDARD,2.0,0,False,0,False,True,False,TRAIL,415.75,,conviction,score_1,1,0,0,1,True,10.7114,1152,TRAIL,10.8026,105.07,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-12-11,RETO,,breakout,LOSS,-400.6,-1.08,65.42,24.35,,,3053568,True,False,35,2.95,2.91,2.82,3.17,2.81,4250,False,0,10:05 ET,STANDARD,2.0,0,False,0,False,True,False,STOP,-400.6,,conviction,score_2,2,1,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-12-11,BGDE,,breakout,WIN,513.97,1.39,135.82,36.33,,,3589918,True,False,2,3.03,9.43,9.14,10.27,9.82,1310,False,0,09:32 ET,STANDARD,2.0,0,False,0,False,True,False,TRAIL,513.97,,conviction,score_2,2,1,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-12-11,GRAN,,breakout,WIN,19.02,0.05,81.85,90.42,,,4712263,True,False,10,3.01,3.56,3.45,3.88,3.56,3471,False,0,09:40 ET,STANDARD,2.0,1,False,0,False,True,False,TRAIL,19.02,,conviction,score_1,1,0,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-12-11,BTTC,,breakout,LOSS,-606.63,-1.09,203.16,1579.13,,,10774621,True,False,1,2.98,8.98,8.71,9.79,8.68,2063,False,0,09:31 ET,STRONG,3.0,2,False,0,False,True,False,STOP,-606.63,,conviction,score_1,1,0,0,1,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
2025-12-12,KPLT,,breakout,LOSS,-299.36,-1.08,48.75,178.5,,,4312139,True,False,6,2.94,8.39,8.14,9.14,8.12,1104,False,0,09:36 ET,STRONG → ROSS-HALF (0/3 gates),1.5,2,False,0,False,True,False,STOP,-299.36,,conviction,score_0,0,0,0,0,False,0.0,0,,0.0,0.0,,False,0.0,0,,0.0,0.0,0,0.0,,0.0,0,0.0
